DATA COMPETÊNCIA,DATA CAIXA,DESCRIÇÃO,VALOR,CONTA,POTE,CATEGORIA,SUBCATEGORIA,OBSERVAÇÃO,PARCELAS,N PARCELA,NATUREZA,AUTOMÁTICO
2024-04-26,2024-05-06,Pag*casadobizote 01/12,-500.0,CC Itau Master,Investimentos,RA Mall,,,12,1,VARIÁVEL,NÃO
2024-03-06,2024-03-06,Pix Enviado para Dennis Lorenski,-200.0,C6,Despesas Básicas,Folha,,,1,1,VARIÁVEL,NÃO
2024-03-06,2024-03-06,Pix Enviado para Veronica Rodrigues ( cimento obra ),-570.0,C6,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-03-06,2024-03-06,ADIANT.DEPOSITANTE 28/02,-59.9,ITAÚ,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-03-06,2024-03-06,PIX TRANSF Maria J06/03,-300.0,ITAÚ,Despesas Básicas,Despesas Casa,,,1,1,VARIÁVEL,NÃO
2024-03-06,2024-03-06,PIX TRANSF Maria J06/03,-300.0,ITAÚ,Despesas Básicas,Despesas Casa,,,1,1,VARIÁVEL,NÃO
2024-03-06,2024-03-06,PIX TRANSF ANDRE H06/03,-600.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-03-06,2024-03-06,CARTAO PERSONNALITE,-913.64,ITAÚ,Empréstimos,Encontro de contas Cartão,,,1,1,VARIÁVEL,NÃO
2024-03-06,2024-03-06,PIX TRANSF GILVAN 06/03,-1000.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-03-06,2024-04-05,PAG*AxelRavignanMarti ( TINTAS PU ),-1170.0,CC Bradesco,Empréstimos,RA Mall,,1,1,1,VARIÁVEL,NÃO
2024-03-05,2024-03-05,Transfe PixRem: Rafael Bezerra de Abr 05/03,7450.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-03-05,2024-03-05,Transfe PixRem: Rafael Bezerra de Abr 05/03,100.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-03-05,2024-03-05,Gasto c Credito,-6993.88,Bradesco,Empréstimos,Encontro de contas Cartão,,,1,1,VARIÁVEL,NÃO
2024-03-05,2024-03-05,PIX TRANSF HARMONI05/03,21000.0,ITAÚ,Empréstimos,Fundo Rafael,,,1,1,VARIÁVEL,NÃO
2024-03-05,2024-03-05,PIX TRANSF ANDRE L05/03,-5.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-03-05,2024-03-05,PIX QRS Carlos Albe05/03,-5.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-03-05,2024-03-05,PIX TRANSF LEANDRO05/03,-50.0,ITAÚ,Doação,Doação,,,1,1,VARIÁVEL,NÃO
2024-03-05,2024-03-05,PIX TRANSF RAFAEL 05/03,-100.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-03-05,2024-03-05,PIX TRANSF RAFAEL 05/03,-7450.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-03-05,2024-03-05,PAGAMENTO DE FATURA,6993.88,CC Bradesco,Empréstimos,Encontro de contas Cartão,,1,1,1,VARIÁVEL,NÃO
2024-03-05,2024-04-05,PAG*NemoSushi,-53.9,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-03-05,2024-04-05,POSTO 1002,-330.64,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,PIX TRANSF RAFAEL 02/03,9000.0,ITAÚ,Receitas,Salário Bonor,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,Iof Util Limite,-50.26,Bradesco,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,Enc Lim Credito,-75.73,Bradesco,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,PIX TRANSF Gabriel03/03,100.0,ITAÚ,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,PIX TRANSF Erick S04/03,-5.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,PIX QRS MULTIDISPLA04/03,-30.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,PIX TRANSF Ingrid 03/03,-40.0,ITAÚ,Doação,Doação,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,PIX TRANSF CAIO YA03/03,-100.0,ITAÚ,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,PIX TRANSF CAIO YA03/03,-100.0,ITAÚ,Despesas Básicas,Lazer,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,IOF,-179.7,ITAÚ,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,PIX TRANSF Fabian 02/03,-300.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,PIX TRANSF BWA GLO04/03,-2590.82,ITAÚ,Despesas Básicas,Impostos Empresas,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,PIX TRANSF Damiao 02/03,-4257.5,ITAÚ,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-03-04,PIX TRANSF SERRALH02/03,-7800.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-03-04,2024-06-05,UNIMETAIS COMERCI 1/4,-541.9,CC Bradesco,Investimentos,RA Mall,,4,3,1,VARIÁVEL,NÃO
2024-03-04,2024-07-05,UNIMETAIS COMERCI 1/4,-541.9,CC Bradesco,Investimentos,RA Mall,,4,4,1,VARIÁVEL,NÃO
2024-03-04,2024-04-05,UNIMETAIS COMERCI 1/4,-541.9,CC Bradesco,Investimentos,RA Mall,,4,1,1,VARIÁVEL,NÃO
2024-03-04,2024-05-05,UNIMETAIS COMERCI 1/4,-541.9,CC Bradesco,Investimentos,RA Mall,,4,2,1,VARIÁVEL,NÃO
2024-03-04,2024-04-05,Wise,-4450.92,CC Bradesco,Despesas Básicas,Compras Eletrônico,,1,1,1,VARIÁVEL,NÃO
2024-04-22,2024-05-06,Apple.com/bill,-49.9,CC Itau Master,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2024-03-03,2024-04-05,PAG*Achetickets,-12.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-03-03,2024-04-05,CONVENIENCIA PN,-15.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-03-03,2024-04-05,NORDESTAO CID JARDIM,-81.38,CC Bradesco,Despesas Básicas,Despesas Casa,,1,1,1,VARIÁVEL,NÃO
2024-03-03,2024-04-05,PRIME *CARNES ROBERTO,-271.53,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-03-02,2024-03-02,Pix Recebido de Banco Inter SA,1114.47,C6,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2024-03-02,2024-03-17,Iof Compra Internaciona,-6.09,CC ITAU BLACK,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2024-04-17,2024-05-06,53661116 Flavio Ferrei,-175.0,CC Itau Master,Despesas Básicas,Saúde,,,1,1,VARIÁVEL,NÃO
2024-04-16,2024-05-06,53661116 Flavio Ferrei,-175.0,CC Itau Master,Despesas Básicas,Saúde,,,1,1,VARIÁVEL,NÃO
2024-03-02,2024-04-05,MP*ACESSORIOSGR,-8.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-03-02,2024-04-05,PG *TON CONVENIENCIA,-12.2,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-03-02,2024-04-05,MIRANTE BEACH,-16.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-03-02,2024-04-05,RESTAURANTE PINGA FOGO,-39.2,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-03-02,2024-04-05,AUTO POSTO ROTA DO SOL,-150.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-01,Pix Recebido de Banco Inter SA,106.6,C6,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-17,Iof Compra Internaciona,-6.09,CC ITAU BLACK,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-07,Interesses por mora,-0.5,CC MPAGO,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-07,IOF Rotativo,-5.85,CC MPAGO,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-07,Juros do rotativo,-8.49,CC MPAGO,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-07,Multas por atraso,-30.14,CC MPAGO,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-17,Google Gsuite_rafaela,-138.97,CC ITAU BLACK,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-01,Pix Enviado para Maria José,-150.0,C6,Despesas Básicas,Despesas Casa,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-01,Pix Enviado para Dennis Lorenski,-200.0,C6,Despesas Básicas,Folha,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-01,PIX TRANSF LEVU DR01/03,16000.0,ITAÚ,Receitas,Diversos,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-01,JUROS EXCESSO LIM CONTA,-1.16,ITAÚ,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-01,JUROS LIMITE DA CONTA,-243.71,ITAÚ,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-03-01,PIX TRANSF Fabian 01/03,-500.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-03-01,2024-04-05,POSTO UMARI LTDA,-15.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-03-01,2024-04-05,APPLE.COM/BILL,-19.9,CC Bradesco,Despesas Básicas,Assinaturas,,1,1,1,VARIÁVEL,NÃO
2024-03-01,2024-04-05,DOCE PORTUGAL PRAIA,-22.1,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-03-01,2024-04-05,BAR DO THOMAS,-47.85,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-03-01,2024-04-05,FLOR E OLIVEIRA LTDA,-150.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-03-01,2024-06-05,FERREIRA COSTA 1/10,-177.07,CC Bradesco,Empréstimos,RA Mall,,10,3,1,VARIÁVEL,NÃO
2024-03-01,2024-07-05,FERREIRA COSTA 1/10,-177.07,CC Bradesco,Empréstimos,RA Mall,,10,4,1,VARIÁVEL,NÃO
2024-03-01,2024-08-05,FERREIRA COSTA 1/10,-177.07,CC Bradesco,Empréstimos,RA Mall,,10,5,1,VARIÁVEL,NÃO
2024-03-01,2024-12-05,FERREIRA COSTA 1/10,-177.07,CC Bradesco,Empréstimos,RA Mall,,10,9,1,VARIÁVEL,NÃO
2024-03-01,2024-04-05,FERREIRA COSTA 1/10,-177.07,CC Bradesco,Empréstimos,RA Mall,,10,1,1,VARIÁVEL,NÃO
2024-03-01,2024-05-05,FERREIRA COSTA 1/10,-177.07,CC Bradesco,Empréstimos,RA Mall,,10,2,1,VARIÁVEL,NÃO
2024-03-01,2024-09-05,FERREIRA COSTA 1/10,-177.07,CC Bradesco,Empréstimos,RA Mall,,10,6,1,VARIÁVEL,NÃO
2024-03-01,2024-10-05,FERREIRA COSTA 1/10,-177.07,CC Bradesco,Empréstimos,RA Mall,,10,7,1,VARIÁVEL,NÃO
2024-02-29,2024-02-29,Pix Recebido de Banco Inter SA,125.98,C6,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2024-02-29,2024-02-29,Transfe PixDes: Rafael Bezerra de Abr 29/02,-100.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-29,2024-02-29,Transfe PixDes: Victor de Abreu Bonan 29/02,-126.0,Bradesco,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-29,2024-02-29,Transfe PixDes: Supermercado Amigao 29/02,-180.0,Bradesco,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-29,2024-02-29,PIX TRANSF RAFAEL 29/02,100.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-29,2024-02-29,PIX TRANSF Fabian 29/02,-100.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-29,2024-04-05,DOCE PORTUGAL PRAIA,-22.1,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-29,2024-04-05,BAR DO THOMAS,-47.85,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-29,2024-04-05,FERREIRA COSTA 01/10,-177.1,CC Bradesco,Empréstimos,RA Mall,,10,1,1,VARIÁVEL,NÃO
2024-02-29,2024-06-05,FERREIRA COSTA 01/10,-177.1,CC Bradesco,Empréstimos,RA Mall,,10,3,1,VARIÁVEL,NÃO
2024-02-29,2024-07-05,FERREIRA COSTA 01/10,-177.1,CC Bradesco,Empréstimos,RA Mall,,10,4,1,VARIÁVEL,NÃO
2024-02-29,2024-08-05,FERREIRA COSTA 01/10,-177.1,CC Bradesco,Empréstimos,RA Mall,,10,5,1,VARIÁVEL,NÃO
2024-02-29,2024-12-05,FERREIRA COSTA 01/10,-177.1,CC Bradesco,Empréstimos,RA Mall,,10,9,1,VARIÁVEL,NÃO
2024-02-29,2024-05-05,FERREIRA COSTA 01/10,-177.1,CC Bradesco,Empréstimos,RA Mall,,10,2,1,VARIÁVEL,NÃO
2024-02-29,2024-09-05,FERREIRA COSTA 01/10,-177.1,CC Bradesco,Empréstimos,RA Mall,,10,6,1,VARIÁVEL,NÃO
2024-02-29,2024-10-05,FERREIRA COSTA 01/10,-177.1,CC Bradesco,Empréstimos,RA Mall,,10,7,1,VARIÁVEL,NÃO
2024-02-29,2024-11-05,FERREIRA COSTA 01/10,-177.1,CC Bradesco,Empréstimos,RA Mall,,10,8,1,VARIÁVEL,NÃO
2024-02-29,2025-01-05,FERREIRA COSTA 01/10,-177.1,CC Bradesco,Empréstimos,RA Mall,,10,10,1,VARIÁVEL,NÃO
2024-02-29,2025-02-05,FERREIRA COSTA ( 10/10 ),-177.07,CC Bradesco,Investimentos,RA Mall,,1,1,1,VARIÁVEL,NÃO
2024-02-28,2024-02-28,PIX TRANSF Ingrid 28/02,320.0,ITAÚ,Receitas,Terceiros,,,1,1,VARIÁVEL,NÃO
2024-02-28,2024-02-28,PIX TRANSF Ingrid 28/02,-25.0,ITAÚ,Doação,Doação,,,1,1,VARIÁVEL,NÃO
2024-02-28,2024-02-28,PIX TRANSF ANGEL P28/02,-148.9,ITAÚ,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2024-02-28,2024-02-28,DA COSERN 0856927334,-531.98,ITAÚ,Despesas Básicas,Energia e Água,,,1,1,VARIÁVEL,NÃO
2024-02-28,2024-02-28,PIX TRANSF JOSE MI28/02,-18000.0,ITAÚ,Empréstimos,Fundo Rafael,,,1,1,VARIÁVEL,NÃO
2024-04-06,2024-05-06,Ebn*spotify,-27.9,CC Itau Master,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2024-02-27,2024-02-27,PIX TRANSF ANA BEA27/02,8000.0,ITAÚ,Receitas,Diversos,,,1,1,VARIÁVEL,NÃO
2024-02-27,2024-02-27,SEGURO RESIDENCIA 09/09,-175.64,ITAÚ,Despesas Básicas,Seguro,,,1,1,VARIÁVEL,NÃO
2024-02-27,2024-02-27,PIX TRANSF JOSE MI27/02,-15128.0,ITAÚ,Empréstimos,Fundo Rafael,,,1,1,VARIÁVEL,NÃO
2024-02-26,2024-02-26,PIX TRANSF Rafael 25/02,9.1,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-26,2024-02-26,PIX TRANSF Rennan 26/02,-17.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-26,2024-02-26,PIX TRANSF Fabian 26/02,-20.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-26,2024-02-26,DA VIVO - RN 3114043185,-178.82,ITAÚ,Despesas Básicas,Telefone,,,1,1,VARIÁVEL,NÃO
2024-02-26,2024-02-26,PIX TRANSF Rafael 25/02,-360.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-25,2024-03-17,Snacks Conveniencia,-32.96,CC ITAU BLACK,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-25,2024-04-05,MINI EXPRESS,-15.5,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-25,2024-04-05,APPLE.COM/BILL,-49.9,CC Bradesco,Despesas Básicas,Assinaturas,,1,1,1,VARIÁVEL,NÃO
2024-02-25,2024-04-05,NORDESTAO CID JARDIM,-110.68,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-25,2024-04-05,POSTO 1002,-217.33,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-24,2024-02-24,Pix Recebido de Banco Inter SA,1671.7,C6,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2024-02-24,2024-04-05,GS RIOMAR PQE PE,-8.9,CC Bradesco,Despesas Básicas,Lazer,,1,1,1,VARIÁVEL,NÃO
2024-02-24,2024-04-05,GS RIOMAR PQE PE,-15.29,CC Bradesco,Despesas Básicas,Lazer,,1,1,1,VARIÁVEL,NÃO
2024-02-24,2024-04-05,GS RIOMAR PQE PE,-30.32,CC Bradesco,Despesas Básicas,Lazer,,1,1,1,VARIÁVEL,NÃO
2024-02-24,2024-04-05,SHOPPING RIOMAR,-32.1,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-24,2024-04-05,GS RIOMAR PQE PE,-91.6,CC Bradesco,Despesas Básicas,Lazer,,1,1,1,VARIÁVEL,NÃO
2024-02-24,2024-04-05,CHICA PITANGA,-144.82,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-24,2024-04-05,PAG*Madero,-191.29,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,Pix Recebido de Dennis Lorenski ( depósito em dinheiro para pgto de contas ),904.0,C6,Empréstimos,Saque,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,Pix Recebido de Banco Inter SA,363.41,C6,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,Pgto de boleto ( PIS Harmonia ),-132.15,C6,Despesas Básicas,Impostos Empresas,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,Pix enviado para Emannoel Morais ( água e gás ),-217.0,C6,Empréstimos,Fundo Rafael,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,Pix enviado para Maria José ( faxina dupla ),-250.0,C6,Despesas Básicas,Despesas Casa,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,Pgto de boleto ( SPU Pulse ),-389.59,C6,Doação,Doação,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,Pgto de boleto ( Cofins Harmonia ),-609.93,C6,Despesas Básicas,Impostos Empresas,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,Pgto de boleto ( Cosern ),-614.65,C6,Investimentos,Malca,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,CEI DEP DINH IMEDIATO,2000.0,ITAÚ,Receitas,Diversos,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,CEI DEP DINH IMEDIATO,2000.0,ITAÚ,Receitas,Diversos,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,CEI DEP DINH IMEDIATO,2000.0,ITAÚ,Receitas,Diversos,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,CEI DEP DINH IMEDIATO,2000.0,ITAÚ,Receitas,Diversos,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,PIX TRANSF ULISSES23/02,-10.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-02-23,PIX TRANSF FERNAND23/02,-10.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-23,2024-04-05,PAG*Eparking,-8.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-23,2024-04-05,ALLPARK,-10.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-23,2024-04-05,BAR DO THOMAS,-42.9,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-23,2024-04-05,CAFE SAO BRAZ,-47.08,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-23,2024-04-05,P LAIS VIII,-150.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-23,2024-04-05,RB STUDIO,-300.0,CC Bradesco,Despesas Básicas,Cuidado Pessoal,,1,1,1,VARIÁVEL,NÃO
2024-02-22,2024-03-17,Estorno De Anuidade Dif,83.0,CC ITAU BLACK,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2024-04-03,2024-05-06,Apple.com/bill,-54.9,CC Itau Master,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2024-03-30,2024-05-06,Google Colab,-58.0,CC Itau Master,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2024-02-22,2024-02-22,Pix enviado para Fabian Silva ( metade sacolão ),-95.0,C6,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-22,2024-02-22,Transfe PixRem: Rafael Bezerra de Abr 22/02,440.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-22,2024-02-22,PIX TRANSF Erinald22/02,-5.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-22,2024-02-22,PIX TRANSF RAFAEL 22/02,-440.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-22,2024-02-22,PIX TRANSF ANDREW 22/02,-682.0,ITAÚ,Despesas Básicas,Energia e Água,,,1,1,VARIÁVEL,NÃO
2024-02-22,2024-02-22,PIX TRANSF JOSE MI22/02,-2000.0,ITAÚ,Empréstimos,Fundo Rafael,,,1,1,VARIÁVEL,NÃO
2024-02-21,2024-03-17,Iugu*superfrete,-58.66,CC ITAU BLACK,Investimentos,Kites,,,1,1,VARIÁVEL,NÃO
2024-02-21,2024-02-21,Conta Agua,-455.03,Bradesco,Despesas Básicas,Energia e Água,,,1,1,VARIÁVEL,NÃO
2024-02-21,2024-02-21,SEGURO CARTAO,-20.94,ITAÚ,Despesas Básicas,Seguro,,,1,1,VARIÁVEL,NÃO
2024-02-21,2024-04-05,FERREIRA COSTA,-18.9,CC Bradesco,Despesas Básicas,Despesas Casa,,1,1,1,VARIÁVEL,NÃO
2024-02-21,2024-04-05,BAR DO THOMAS,-30.8,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-21,2024-04-05,MAR VERMELHO,-79.04,CC Bradesco,Despesas Básicas,Despesas Casa,,1,1,1,VARIÁVEL,NÃO
2024-02-20,2024-02-20,Pix Recebido de Banco Inter SA,1041.79,C6,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2024-02-20,2024-03-17,Carrefour Ntl 50 01/03 ( LIQUIDIFICADOR ),-38.98,CC ITAU BLACK,Despesas Básicas,Despesas Casa,,,3,1,VARIÁVEL,NÃO
2024-02-20,2024-04-17,Carrefour Ntl 50 01/03 ( LIQUIDIFICADOR ),-38.98,CC ITAU BLACK,Despesas Básicas,Despesas Casa,,,3,2,VARIÁVEL,NÃO
2024-02-20,2024-05-17,Carrefour Ntl 50 01/03 ( LIQUIDIFICADOR ),-38.98,CC ITAU BLACK,Despesas Básicas,Despesas Casa,,,3,3,VARIÁVEL,NÃO
2024-02-20,2024-06-17,Agae 01/05 ( TINTAS BOATE ),-70.58,CC ITAU BLACK,Empréstimos,RA Mall,,,5,4,VARIÁVEL,NÃO
2024-02-20,2024-07-17,Agae 01/05 ( TINTAS BOATE ),-70.58,CC ITAU BLACK,Empréstimos,RA Mall,,,5,5,VARIÁVEL,NÃO
2024-02-20,2024-03-17,Agae 01/05 ( TINTAS BOATE ),-70.58,CC ITAU BLACK,Empréstimos,RA Mall,,,5,1,VARIÁVEL,NÃO
2024-02-20,2024-04-17,Agae 01/05 ( TINTAS BOATE ),-70.58,CC ITAU BLACK,Empréstimos,RA Mall,,,5,2,VARIÁVEL,NÃO
2024-02-20,2024-05-17,Agae 01/05 ( TINTAS BOATE ),-70.58,CC ITAU BLACK,Empréstimos,RA Mall,,,5,3,VARIÁVEL,NÃO
2024-02-20,2024-03-17,Iugu*superfrete,-76.66,CC ITAU BLACK,Investimentos,Kites,,,1,1,VARIÁVEL,NÃO
2024-02-20,2024-03-17,Iugu*superfrete,-76.66,CC ITAU BLACK,Investimentos,Kites,,,1,1,VARIÁVEL,NÃO
2024-02-20,2024-02-20,PIX TRANSF FABIO V20/02,1890.0,ITAÚ,Receitas,Kites,,,1,1,VARIÁVEL,NÃO
2024-02-20,2024-02-20,PIX QRS NATAL PREFE20/02 ( iptu ),-86.65,ITAÚ,Despesas Básicas,Despesas Casa,,,1,1,VARIÁVEL,NÃO
2024-02-20,2024-02-20,PIX TRANSF ABY QUI20/02,-222.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-20,2024-02-20,PIX QRS WISE BRASIL20/02,-245.22,ITAÚ,Despesas Básicas,Compras Eletrônico,,,1,1,VARIÁVEL,NÃO
2024-02-20,2024-02-20,PIX TRANSF FABIO C20/02 ( gasolina gerador ),-300.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-20,2024-02-20,PIX TRANSF Kac Adv20/02,-2000.0,ITAÚ,Empréstimos,Fundo Rafael,,,1,1,VARIÁVEL,NÃO
